Exp,Site,Hole,Core,Type,Sect,Top depth CSF-A (m),Bottom depth CSF-A (m),Top depth CSF-B (m),Bottom depth CSF-B (m),Element name,Element symbol,Concentration,Wavelength (nm),Excel filename,ICP file filename,Raw data filename,Timestamp (UTC),Text ID,Test No.,Sample comments,Test comments,Result comments
379,U1532,C,3,F,2,185.86,185.960,185.641,185.733,Boron,B (mM),353.46,249.678,,,,2019-02-08 05:23:27,LIQ9725991,112886911,20uL HNO3,,
379,U1532,C,3,F,2,185.86,185.960,185.641,185.733,Boron,B (mM),351.84,249.772,,,,2019-02-08 05:23:27,LIQ9725991,112886911,20uL HNO3,,
379,U1532,C,3,F,2,185.86,185.960,185.641,185.733,Barium,Ba (µM),1.99,230.424,,,,2019-02-08 05:23:27,LIQ9725991,112886911,20uL HNO3,,
379,U1532,C,3,F,2,185.86,185.960,185.641,185.733,Barium,Ba (µM),2.1,455.403,,,,2019-02-08 05:23:27,LIQ9725991,112886911,20uL HNO3,,
379,U1532,C,3,F,2,185.86,185.960,185.641,185.733,Calcium,Ca (mM),23.22,315.887,,,,2019-02-08 05:23:27,LIQ9725991,112886911,20uL HNO3,,
379,U1532,C,3,F,2,185.86,185.960,185.641,185.733,Calcium,Ca (mM),23.41,317.933,,,,2019-02-08 05:23:27,LIQ9725991,112886911,20uL HNO3,,
379,U1532,C,3,F,2,185.86,185.960,185.641,185.733,Calcium,Ca (mM),23.44,318.127,,,,2019-02-08 05:23:27,LIQ9725991,112886911,20uL HNO3,,
379,U1532,C,3,F,2,185.86,185.960,185.641,185.733,Iron,Fe (µM),2.09,238.204,,,,2019-02-08 05:23:27,LIQ9725991,112886911,20uL HNO3,,
379,U1532,C,3,F,2,185.86,185.960,185.641,185.733,Iron,Fe (µM),1.87,239.563,,,,2019-02-08 05:23:27,LIQ9725991,112886911,20uL HNO3,,
379,U1532,C,3,F,2,185.86,185.960,185.641,185.733,Iron,Fe (µM),1.71,259.94,,,,2019-02-08 05:23:27,LIQ9725991,112886911,20uL HNO3,,
379,U1532,C,3,F,2,185.86,185.960,185.641,185.733,Potassium,K (mM),4.41,766.491,,,,2019-02-08 05:23:27,LIQ9725991,112886911,20uL HNO3,,
379,U1532,C,3,F,2,185.86,185.960,185.641,185.733,Potassium,K (mM),4.09,769.897,,,,2019-02-08 05:23:27,LIQ9725991,112886911,20uL HNO3,,
379,U1532,C,3,F,2,185.86,185.960,185.641,185.733,Lithium,Li (µM),235.22,670.783,,,,2019-02-08 05:23:27,LIQ9725991,112886911,20uL HNO3,,
379,U1532,C,3,F,2,185.86,185.960,185.641,185.733,Magnesium,Mg (mM),47.95,202.582,,,,2019-02-08 05:23:27,LIQ9725991,112886911,20uL HNO3,,
379,U1532,C,3,F,2,185.86,185.960,185.641,185.733,Magnesium,Mg (mM),47.26,277.983,,,,2019-02-08 05:23:27,LIQ9725991,112886911,20uL HNO3,,
379,U1532,C,3,F,2,185.86,185.960,185.641,185.733,Magnesium,Mg (mM),47.96,279.078,,,,2019-02-08 05:23:27,LIQ9725991,112886911,20uL HNO3,,
379,U1532,C,3,F,2,185.86,185.960,185.641,185.733,Manganese,Mn (µM),59.02,257.61,,,,2019-02-08 05:23:27,LIQ9725991,112886911,20uL HNO3,,
379,U1532,C,3,F,2,185.86,185.960,185.641,185.733,Manganese,Mn (µM),58.54,259.372,,,,2019-02-08 05:23:27,LIQ9725991,112886911,20uL HNO3,,
379,U1532,C,3,F,2,185.86,185.960,185.641,185.733,Sodium,Na (mM),457.55,330.298,,,,2019-02-08 05:23:27,LIQ9725991,112886911,20uL HNO3,,
379,U1532,C,3,F,2,185.86,185.960,185.641,185.733,Sodium,Na (mM),453.63,589.592,,,,2019-02-08 05:23:27,LIQ9725991,112886911,20uL HNO3,,
379,U1532,C,3,F,2,185.86,185.960,185.641,185.733,Phosphorus,P (µM),3.21,213.618,,,,2019-02-08 05:23:27,LIQ9725991,112886911,20uL HNO3,,
379,U1532,C,3,F,2,185.86,185.960,185.641,185.733,Sulfur,S (mM),16.64,182.562,,,,2019-02-08 05:23:27,LIQ9725991,112886911,20uL HNO3,,
379,U1532,C,3,F,2,185.86,185.960,185.641,185.733,Silicon,Si (µM),824.1,221.667,,,,2019-02-08 05:23:27,LIQ9725991,112886911,20uL HNO3,,
379,U1532,C,3,F,2,185.86,185.960,185.641,185.733,Silicon,Si (µM),810.33,251.611,,,,2019-02-08 05:23:27,LIQ9725991,112886911,20uL HNO3,,
379,U1532,C,3,F,2,185.86,185.960,185.641,185.733,Silicon,Si (µM),819.55,288.158,,,,2019-02-08 05:23:27,LIQ9725991,112886911,20uL HNO3,,
379,U1532,C,3,F,2,185.86,185.960,185.641,185.733,Strontium,Sr (µM),121.56,407.771,,,,2019-02-08 05:23:27,LIQ9725991,112886911,20uL HNO3,,
379,U1532,C,3,F,2,185.86,185.960,185.641,185.733,Strontium,Sr (µM),126.74,421.552,,,,2019-02-08 05:23:27,LIQ9725991,112886911,20uL HNO3,,
379,U1532,C,3,F,2,185.86,185.960,185.641,185.733,Strontium,Sr (µM),122.08,460.733,,,,2019-02-08 05:23:27,LIQ9725991,112886911,20uL HNO3,,
379,U1532,C,5,F,2,195.28,195.380,195.055,195.147,Boron,B (mM),351.55,249.678,,,,2019-02-08 05:27:35,LIQ9726571,112887021,20uL HNO3,,
379,U1532,C,5,F,2,195.28,195.380,195.055,195.147,Boron,B (mM),347.4,249.772,,,,2019-02-08 05:27:35,LIQ9726571,112887021,20uL HNO3,,
379,U1532,C,5,F,2,195.28,195.380,195.055,195.147,Barium,Ba (µM),1.4,230.424,,,,2019-02-08 05:27:35,LIQ9726571,112887021,20uL HNO3,,
379,U1532,C,5,F,2,195.28,195.380,195.055,195.147,Barium,Ba (µM),1.47,455.403,,,,2019-02-08 05:27:35,LIQ9726571,112887021,20uL HNO3,,
379,U1532,C,5,F,2,195.28,195.380,195.055,195.147,Calcium,Ca (mM),24.15,315.887,,,,2019-02-08 05:27:35,LIQ9726571,112887021,20uL HNO3,,
379,U1532,C,5,F,2,195.28,195.380,195.055,195.147,Calcium,Ca (mM),24.2,317.933,,,,2019-02-08 05:27:35,LIQ9726571,112887021,20uL HNO3,,
379,U1532,C,5,F,2,195.28,195.380,195.055,195.147,Calcium,Ca (mM),24.28,318.127,,,,2019-02-08 05:27:35,LIQ9726571,112887021,20uL HNO3,,
379,U1532,C,5,F,2,195.28,195.380,195.055,195.147,Iron,Fe (µM),3.27,238.204,,,,2019-02-08 05:27:35,LIQ9726571,112887021,20uL HNO3,,
379,U1532,C,5,F,2,195.28,195.380,195.055,195.147,Iron,Fe (µM),3.25,239.563,,,,2019-02-08 05:27:35,LIQ9726571,112887021,20uL HNO3,,
379,U1532,C,5,F,2,195.28,195.380,195.055,195.147,Iron,Fe (µM),2.89,259.94,,,,2019-02-08 05:27:35,LIQ9726571,112887021,20uL HNO3,,
379,U1532,C,5,F,2,195.28,195.380,195.055,195.147,Potassium,K (mM),4.23,766.491,,,,2019-02-08 05:27:35,LIQ9726571,112887021,20uL HNO3,,
379,U1532,C,5,F,2,195.28,195.380,195.055,195.147,Potassium,K (mM),3.93,769.897,,,,2019-02-08 05:27:35,LIQ9726571,112887021,20uL HNO3,,
379,U1532,C,5,F,2,195.28,195.380,195.055,195.147,Lithium,Li (µM),249.95,670.783,,,,2019-02-08 05:27:35,LIQ9726571,112887021,20uL HNO3,,
379,U1532,C,5,F,2,195.28,195.380,195.055,195.147,Magnesium,Mg (mM),47.93,202.582,,,,2019-02-08 05:27:35,LIQ9726571,112887021,20uL HNO3,,
379,U1532,C,5,F,2,195.28,195.380,195.055,195.147,Magnesium,Mg (mM),47.17,277.983,,,,2019-02-08 05:27:35,LIQ9726571,112887021,20uL HNO3,,
379,U1532,C,5,F,2,195.28,195.380,195.055,195.147,Magnesium,Mg (mM),48.05,279.078,,,,2019-02-08 05:27:35,LIQ9726571,112887021,20uL HNO3,,
379,U1532,C,5,F,2,195.28,195.380,195.055,195.147,Manganese,Mn (µM),64.77,257.61,,,,2019-02-08 05:27:35,LIQ9726571,112887021,20uL HNO3,,
379,U1532,C,5,F,2,195.28,195.380,195.055,195.147,Manganese,Mn (µM),63.36,259.372,,,,2019-02-08 05:27:35,LIQ9726571,112887021,20uL HNO3,,
379,U1532,C,5,F,2,195.28,195.380,195.055,195.147,Sodium,Na (mM),465.14,330.298,,,,2019-02-08 05:27:35,LIQ9726571,112887021,20uL HNO3,,
379,U1532,C,5,F,2,195.28,195.380,195.055,195.147,Sodium,Na (mM),463.58,589.592,,,,2019-02-08 05:27:35,LIQ9726571,112887021,20uL HNO3,,
379,U1532,C,5,F,2,195.28,195.380,195.055,195.147,Phosphorus,P (µM),3.08,213.618,,,,2019-02-08 05:27:35,LIQ9726571,112887021,20uL HNO3,,
379,U1532,C,5,F,2,195.28,195.380,195.055,195.147,Sulfur,S (mM),16.5,182.562,,,,2019-02-08 05:27:35,LIQ9726571,112887021,20uL HNO3,,
379,U1532,C,5,F,2,195.28,195.380,195.055,195.147,Silicon,Si (µM),898.26,221.667,,,,2019-02-08 05:27:35,LIQ9726571,112887021,20uL HNO3,,
379,U1532,C,5,F,2,195.28,195.380,195.055,195.147,Silicon,Si (µM),873.25,251.611,,,,2019-02-08 05:27:35,LIQ9726571,112887021,20uL HNO3,,
379,U1532,C,5,F,2,195.28,195.380,195.055,195.147,Silicon,Si (µM),883.71,288.158,,,,2019-02-08 05:27:35,LIQ9726571,112887021,20uL HNO3,,
379,U1532,C,5,F,2,195.28,195.380,195.055,195.147,Strontium,Sr (µM),126.86,407.771,,,,2019-02-08 05:27:35,LIQ9726571,112887021,20uL HNO3,,
379,U1532,C,5,F,2,195.28,195.380,195.055,195.147,Strontium,Sr (µM),130.37,421.552,,,,2019-02-08 05:27:35,LIQ9726571,112887021,20uL HNO3,,
379,U1532,C,5,F,2,195.28,195.380,195.055,195.147,Strontium,Sr (µM),125,460.733,,,,2019-02-08 05:27:35,LIQ9726571,112887021,20uL HNO3,,
379,U1532,C,7,F,2,204.66,204.760,204.436,204.528,Boron,B (mM),322.87,249.678,,,,2019-02-08 05:17:41,LIQ9727321,112886781,20uL HNO3,,
379,U1532,C,7,F,2,204.66,204.760,204.436,204.528,Boron,B (mM),318.71,249.772,,,,2019-02-08 05:17:41,LIQ9727321,112886781,20uL HNO3,,
379,U1532,C,7,F,2,204.66,204.760,204.436,204.528,Barium,Ba (µM),2.3,230.424,,,,2019-02-08 05:17:41,LIQ9727321,112886781,20uL HNO3,,
379,U1532,C,7,F,2,204.66,204.760,204.436,204.528,Barium,Ba (µM),2.47,455.403,,,,2019-02-08 05:17:41,LIQ9727321,112886781,20uL HNO3,,
379,U1532,C,7,F,2,204.66,204.760,204.436,204.528,Calcium,Ca (mM),23.21,315.887,,,,2019-02-08 05:17:41,LIQ9727321,112886781,20uL HNO3,,
379,U1532,C,7,F,2,204.66,204.760,204.436,204.528,Calcium,Ca (mM),23.13,317.933,,,,2019-02-08 05:17:41,LIQ9727321,112886781,20uL HNO3,,
379,U1532,C,7,F,2,204.66,204.760,204.436,204.528,Calcium,Ca (mM),23.22,318.127,,,,2019-02-08 05:17:41,LIQ9727321,112886781,20uL HNO3,,
379,U1532,C,7,F,2,204.66,204.760,204.436,204.528,Iron,Fe (µM),2.13,238.204,,,,2019-02-08 05:17:41,LIQ9727321,112886781,20uL HNO3,,
379,U1532,C,7,F,2,204.66,204.760,204.436,204.528,Iron,Fe (µM),1.94,239.563,,,,2019-02-08 05:17:41,LIQ9727321,112886781,20uL HNO3,,
379,U1532,C,7,F,2,204.66,204.760,204.436,204.528,Iron,Fe (µM),1.75,259.94,,,,2019-02-08 05:17:41,LIQ9727321,112886781,20uL HNO3,,
379,U1532,C,7,F,2,204.66,204.760,204.436,204.528,Potassium,K (mM),4.15,766.491,,,,2019-02-08 05:17:41,LIQ9727321,112886781,20uL HNO3,,
379,U1532,C,7,F,2,204.66,204.760,204.436,204.528,Potassium,K (mM),3.85,769.897,,,,2019-02-08 05:17:41,LIQ9727321,112886781,20uL HNO3,,
379,U1532,C,7,F,2,204.66,204.760,204.436,204.528,Lithium,Li (µM),256.71,670.783,,,,2019-02-08 05:17:41,LIQ9727321,112886781,20uL HNO3,,
379,U1532,C,7,F,2,204.66,204.760,204.436,204.528,Magnesium,Mg (mM),46.39,202.582,,,,2019-02-08 05:17:41,LIQ9727321,112886781,20uL HNO3,,
379,U1532,C,7,F,2,204.66,204.760,204.436,204.528,Magnesium,Mg (mM),45.02,277.983,,,,2019-02-08 05:17:41,LIQ9727321,112886781,20uL HNO3,,
379,U1532,C,7,F,2,204.66,204.760,204.436,204.528,Magnesium,Mg (mM),45.93,279.078,,,,2019-02-08 05:17:41,LIQ9727321,112886781,20uL HNO3,,
379,U1532,C,7,F,2,204.66,204.760,204.436,204.528,Manganese,Mn (µM),49.81,257.61,,,,2019-02-08 05:17:41,LIQ9727321,112886781,20uL HNO3,,
379,U1532,C,7,F,2,204.66,204.760,204.436,204.528,Manganese,Mn (µM),50.44,259.372,,,,2019-02-08 05:17:41,LIQ9727321,112886781,20uL HNO3,,
379,U1532,C,7,F,2,204.66,204.760,204.436,204.528,Sodium,Na (mM),451.95,330.298,,,,2019-02-08 05:17:41,LIQ9727321,112886781,20uL HNO3,,
379,U1532,C,7,F,2,204.66,204.760,204.436,204.528,Sodium,Na (mM),450.86,589.592,,,,2019-02-08 05:17:41,LIQ9727321,112886781,20uL HNO3,,
379,U1532,C,7,F,2,204.66,204.760,204.436,204.528,Phosphorus,P (µM),3.02,213.618,,,,2019-02-08 05:17:41,LIQ9727321,112886781,20uL HNO3,,
379,U1532,C,7,F,2,204.66,204.760,204.436,204.528,Sulfur,S (mM),16.41,182.562,,,,2019-02-08 05:17:41,LIQ9727321,112886781,20uL HNO3,,
379,U1532,C,7,F,2,204.66,204.760,204.436,204.528,Silicon,Si (µM),655.03,221.667,,,,2019-02-08 05:17:41,LIQ9727321,112886781,20uL HNO3,,
379,U1532,C,7,F,2,204.66,204.760,204.436,204.528,Silicon,Si (µM),649.4,251.611,,,,2019-02-08 05:17:41,LIQ9727321,112886781,20uL HNO3,,
379,U1532,C,7,F,2,204.66,204.760,204.436,204.528,Silicon,Si (µM),653.06,288.158,,,,2019-02-08 05:17:41,LIQ9727321,112886781,20uL HNO3,,
379,U1532,C,7,F,2,204.66,204.760,204.436,204.528,Strontium,Sr (µM),123.58,407.771,,,,2019-02-08 05:17:41,LIQ9727321,112886781,20uL HNO3,,
379,U1532,C,7,F,2,204.66,204.760,204.436,204.528,Strontium,Sr (µM),126.99,421.552,,,,2019-02-08 05:17:41,LIQ9727321,112886781,20uL HNO3,,
379,U1532,C,7,F,2,204.66,204.760,204.436,204.528,Strontium,Sr (µM),122.12,460.733,,,,2019-02-08 05:17:41,LIQ9727321,112886781,20uL HNO3,,
379,U1532,C,9,F,2,214.06,214.160,213.883,213.977,Boron,B (mM),323.5,249.678,,,,2019-02-08 05:33:30,LIQ9728071,112887161,20uL HNO3,,
379,U1532,C,9,F,2,214.06,214.160,213.883,213.977,Boron,B (mM),320.28,249.772,,,,2019-02-08 05:33:30,LIQ9728071,112887161,20uL HNO3,,
379,U1532,C,9,F,2,214.06,214.160,213.883,213.977,Barium,Ba (µM),1.07,230.424,,,,2019-02-08 05:33:30,LIQ9728071,112887161,20uL HNO3,,
379,U1532,C,9,F,2,214.06,214.160,213.883,213.977,Barium,Ba (µM),1.15,455.403,,,,2019-02-08 05:33:30,LIQ9728071,112887161,20uL HNO3,,
379,U1532,C,9,F,2,214.06,214.160,213.883,213.977,Calcium,Ca (mM),23.74,315.887,,,,2019-02-08 05:33:30,LIQ9728071,112887161,20uL HNO3,,
379,U1532,C,9,F,2,214.06,214.160,213.883,213.977,Calcium,Ca (mM),23.8,317.933,,,,2019-02-08 05:33:30,LIQ9728071,112887161,20uL HNO3,,
379,U1532,C,9,F,2,214.06,214.160,213.883,213.977,Calcium,Ca (mM),23.92,318.127,,,,2019-02-08 05:33:30,LIQ9728071,112887161,20uL HNO3,,
379,U1532,C,9,F,2,214.06,214.160,213.883,213.977,Iron,Fe (µM),9.66,238.204,,,,2019-02-08 05:33:30,LIQ9728071,112887161,20uL HNO3,,
379,U1532,C,9,F,2,214.06,214.160,213.883,213.977,Iron,Fe (µM),9.35,239.563,,,,2019-02-08 05:33:30,LIQ9728071,112887161,20uL HNO3,,
379,U1532,C,9,F,2,214.06,214.160,213.883,213.977,Iron,Fe (µM),9.15,259.94,,,,2019-02-08 05:33:30,LIQ9728071,112887161,20uL HNO3,,
379,U1532,C,9,F,2,214.06,214.160,213.883,213.977,Potassium,K (mM),4.04,766.491,,,,2019-02-08 05:33:30,LIQ9728071,112887161,20uL HNO3,,
379,U1532,C,9,F,2,214.06,214.160,213.883,213.977,Potassium,K (mM),3.76,769.897,,,,2019-02-08 05:33:30,LIQ9728071,112887161,20uL HNO3,,
379,U1532,C,9,F,2,214.06,214.160,213.883,213.977,Lithium,Li (µM),257.37,670.783,,,,2019-02-08 05:33:30,LIQ9728071,112887161,20uL HNO3,,
379,U1532,C,9,F,2,214.06,214.160,213.883,213.977,Magnesium,Mg (mM),45.43,202.582,,,,2019-02-08 05:33:30,LIQ9728071,112887161,20uL HNO3,,
379,U1532,C,9,F,2,214.06,214.160,213.883,213.977,Magnesium,Mg (mM),44.66,277.983,,,,2019-02-08 05:33:30,LIQ9728071,112887161,20uL HNO3,,
379,U1532,C,9,F,2,214.06,214.160,213.883,213.977,Magnesium,Mg (mM),45.21,279.078,,,,2019-02-08 05:33:30,LIQ9728071,112887161,20uL HNO3,,
379,U1532,C,9,F,2,214.06,214.160,213.883,213.977,Manganese,Mn (µM),66.75,257.61,,,,2019-02-08 05:33:30,LIQ9728071,112887161,20uL HNO3,,
379,U1532,C,9,F,2,214.06,214.160,213.883,213.977,Manganese,Mn (µM),66.05,259.372,,,,2019-02-08 05:33:30,LIQ9728071,112887161,20uL HNO3,,
379,U1532,C,9,F,2,214.06,214.160,213.883,213.977,Sodium,Na (mM),449.35,330.298,,,,2019-02-08 05:33:30,LIQ9728071,112887161,20uL HNO3,,
379,U1532,C,9,F,2,214.06,214.160,213.883,213.977,Sodium,Na (mM),451.18,589.592,,,,2019-02-08 05:33:30,LIQ9728071,112887161,20uL HNO3,,
379,U1532,C,9,F,2,214.06,214.160,213.883,213.977,Phosphorus,P (µM),1.27,213.618,,,,2019-02-08 05:33:30,LIQ9728071,112887161,20uL HNO3,,
379,U1532,C,9,F,2,214.06,214.160,213.883,213.977,Sulfur,S (mM),15.98,182.562,,,,2019-02-08 05:33:30,LIQ9728071,112887161,20uL HNO3,,
379,U1532,C,9,F,2,214.06,214.160,213.883,213.977,Silicon,Si (µM),884.49,221.667,,,,2019-02-08 05:33:30,LIQ9728071,112887161,20uL HNO3,,
379,U1532,C,9,F,2,214.06,214.160,213.883,213.977,Silicon,Si (µM),875.34,251.611,,,,2019-02-08 05:33:30,LIQ9728071,112887161,20uL HNO3,,
379,U1532,C,9,F,2,214.06,214.160,213.883,213.977,Silicon,Si (µM),889.23,288.158,,,,2019-02-08 05:33:30,LIQ9728071,112887161,20uL HNO3,,
379,U1532,C,9,F,2,214.06,214.160,213.883,213.977,Strontium,Sr (µM),126.87,407.771,,,,2019-02-08 05:33:30,LIQ9728071,112887161,20uL HNO3,,
379,U1532,C,9,F,2,214.06,214.160,213.883,213.977,Strontium,Sr (µM),130.07,421.552,,,,2019-02-08 05:33:30,LIQ9728071,112887161,20uL HNO3,,
379,U1532,C,9,F,2,214.06,214.160,213.883,213.977,Strontium,Sr (µM),126.12,460.733,,,,2019-02-08 05:33:30,LIQ9728071,112887161,20uL HNO3,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Boron,B (mM),290.89,249.678,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Boron,B (mM),286.52,249.772,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Barium,Ba (µM),1.34,230.424,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Barium,Ba (µM),1.44,455.403,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Calcium,Ca (mM),24.26,315.887,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Calcium,Ca (mM),24.46,317.933,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Calcium,Ca (mM),24.64,318.127,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Iron,Fe (µM),1.03,238.204,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Iron,Fe (µM),1,239.563,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Iron,Fe (µM),0.6,259.94,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Potassium,K (mM),3.91,766.491,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Potassium,K (mM),3.64,769.897,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Lithium,Li (µM),268.73,670.783,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Magnesium,Mg (mM),44.47,202.582,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Magnesium,Mg (mM),43.85,277.983,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Magnesium,Mg (mM),44.26,279.078,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Manganese,Mn (µM),55.78,257.61,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Manganese,Mn (µM),54.11,259.372,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Sodium,Na (mM),444.58,330.298,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
379,U1532,C,11,F,2,223.47,223.570,223.287,223.381,Sodium,Na (mM),449.41,589.592,,,,2019-02-08 05:36:02,LIQ9728761,112887281,,,
